slice;term;answer;ratio
TANGIBLE;бесчувствие;NO;1.0
NOUN:TANGIBLE;бетон;SUBSTANCE;1.0
TANGIBLE;бетон;YES;1.0
TANGIBLE;бешенство;NO;1.0
NOUN:TANGIBLE;библиотекарь;LIFE;1.0
TANGIBLE;библиотекарь;YES;1.0
NOUN:TANGIBLE;бивень;THING;1.0
TANGIBLE;бивень;YES;1.0
NOUN:TANGIBLE;бигуди;THING;1.0
TANGIBLE;бигуди;YES;0.9167
TANGIBLE;биде;YES;0.8333
NOUN:TANGIBLE;бидон;THING;1.0
TANGIBLE;бидон;YES;1.0
TANGIBLE;биение;NO;1.0
TANGIBLE;бизнес;NO;1.0
NOUN:TANGIBLE;бизнесмен;LIFE;1.0
TANGIBLE;бизнесмен;YES;1.0
NOUN:TANGIBLE;бизон;LIFE;1.0
TANGIBLE;бизон;YES;1.0
NOUN:TANGIBLE;бикини;THING;1.0
TANGIBLE;бикини;YES;1.0
NOUN:TANGIBLE;билет;THING;1.0
TANGIBLE;билет;YES;0.8889
TANGIBLE;биография;NO;1.0
TANGIBLE;биополе;NO;1.0
TANGIBLE;биржа;NO;0.9333
NOUN:TANGIBLE;бирка;THING;1.0
TANGIBLE;бирка;YES;1.0
NOUN:TANGIBLE;бисер;THING;1.0
TANGIBLE;бисер;YES;1.0
NOUN:TANGIBLE;бисеринка;THING;1.0
TANGIBLE;бисеринка;YES;1.0
TANGIBLE;бисквит;YES;0.9091
TANGIBLE;битва;NO;1.0
NOUN:TANGIBLE;бифштекс;THING;1.0
TANGIBLE;бифштекс;YES;1.0
TANGIBLE;бицепс;YES;1.0
TANGIBLE;бич;YES;1.0
TANGIBLE;благоволение;NO;1.0
TANGIBLE;благоговение;NO;1.0
TANGIBLE;благодарение;NO;1.0
TANGIBLE;благодарность;NO;1.0
TANGIBLE;благодать;NO;1.0
TANGIBLE;благоденствие;NO;1.0
TANGIBLE;благодетель;YES;1.0
TANGIBLE;благодеяние;NO;1.0
TANGIBLE;благодушие;NO;1.0
TANGIBLE;благожелательность;NO;1.0
TANGIBLE;благополучие;NO;1.0
TANGIBLE;благопристойность;NO;1.0
TANGIBLE;благоразумие;NO;1.0
TANGIBLE;благородство;NO;1.0
TANGIBLE;благосклонность;NO;1.0
TANGIBLE;благословение;NO;1.0
TANGIBLE;благосостояние;NO;1.0
TANGIBLE;благость;NO;1.0
TANGIBLE;благотворительность;NO;1.0
TANGIBLE;благоустройство;NO;1.0
TANGIBLE;благочестие;NO;1.0
TANGIBLE;блаженство;NO;0.9091
TANGIBLE;блажь;NO;1.0
NOUN:TANGIBLE;бланк;THING;1.0
TANGIBLE;бланк;YES;1.0
NOUN:TANGIBLE;блевотина;SUBSTANCE;1.0
TANGIBLE;блевотина;YES;1.0
NOUN:TANGIBLE;блесна;THING;1.0
TANGIBLE;блесна;YES;1.0
TANGIBLE;блеф;NO;1.0
NOUN:TANGIBLE;близнец;LIFE;1.0
TANGIBLE;близнец;YES;1.0
TANGIBLE;близорукость;NO;1.0
TANGIBLE;близость;NO;1.0
NOUN:TANGIBLE;блин;THING;1.0
TANGIBLE;блин;YES;1.0
TANGIBLE;блиндаж;YES;1.0
NOUN:TANGIBLE;блинчик;THING;0.9767
TANGIBLE;блинчик;YES;1.0
TANGIBLE;блок;YES;1.0
TANGIBLE;блокада;NO;0.7857
TANGIBLE;блокирование;NO;1.0
TANGIBLE;блокировка;NO;1.0
NOUN:TANGIBLE;блокнот;THING;1.0
TANGIBLE;блокнот;YES;1.0
NOUN:TANGIBLE;блокпост;PLACE;1.0
TANGIBLE;блокпост;YES;1.0
NOUN:TANGIBLE;блондин;LIFE;1.0
TANGIBLE;блондин;YES;1.0
NOUN:TANGIBLE;блондинка;LIFE;1.0
TANGIBLE;блондинка;YES;1.0
NOUN:TANGIBLE;блоха;LIFE;1.0
TANGIBLE;блоха;YES;1.0
TANGIBLE;блуд;NO;0.9091
NOUN:TANGIBLE;блудница;LIFE;1.0
TANGIBLE;блудница;YES;1.0
TANGIBLE;блуждание;NO;1.0
NOUN:TANGIBLE;блуза;THING;1.0
TANGIBLE;блуза;YES;1.0
NOUN:TANGIBLE;блузка;THING;1.0
TANGIBLE;блузка;YES;1.0
NOUN:TANGIBLE;блюдечко;THING;1.0
TANGIBLE;блюдечко;YES;1.0
NOUN:TANGIBLE;блюдо;THING;1.0
TANGIBLE;блюдо;YES;1.0
NOUN:TANGIBLE;блюдце;THING;1.0
TANGIBLE;блюдце;YES;0.8333
NOUN:TANGIBLE;блюститель;LIFE;1.0
TANGIBLE;блюститель;YES;1.0
NOUN:TANGIBLE;бляшка;THING;1.0
TANGIBLE;бляшка;YES;1.0
TANGIBLE;боа;YES;1.0
TANGIBLE;боб;YES;1.0
NOUN:TANGIBLE;бобр;LIFE;1.0
TANGIBLE;бобр;YES;1.0
NOUN:TANGIBLE;бобёр;LIFE;1.0
TANGIBLE;бобёр;YES;1.0
TANGIBLE;бог;NO;1.0
NOUN:TANGIBLE;богатырь;LIFE;1.0
TANGIBLE;богатырь;YES;1.0
NOUN:TANGIBLE;богач;LIFE;1.0
TANGIBLE;богач;YES;0.8333
TANGIBLE;богоматерь;NO;0.8333
TANGIBLE;богомолье;NO;1.0
NOUN:TANGIBLE;богослов;LIFE;1.0
TANGIBLE;богослов;YES;1.0
TANGIBLE;богословие;NO;1.0
TANGIBLE;богослужение;NO;1.0
TANGIBLE;богохульство;NO;1.0
TANGIBLE;бодрость;NO;1.0
TANGIBLE;бодрствование;NO;1.0
TANGIBLE;боевик;NO;0.8889
TANGIBLE;боеготовность;NO;1.0
NOUN:TANGIBLE;боезапас;THING;1.0
TANGIBLE;боезапас;YES;1.0
NOUN:TANGIBLE;боец;LIFE;1.0
TANGIBLE;боец;YES;1.0
TANGIBLE;божественность;NO;1.0
TANGIBLE;божество;NO;1.0
TANGIBLE;бойкот;NO;1.0
TANGIBLE;бойня;NO;0.7333
NOUN:TANGIBLE;бойфренд;LIFE;1.0
TANGIBLE;бойфренд;YES;1.0
NOUN:TANGIBLE;бокал;THING;1.0
TANGIBLE;бокал;YES;1.0
TANGIBLE;бокс;NO;1.0
NOUN:TANGIBLE;боксёр;LIFE;1.0
TANGIBLE;боксёр;YES;1.0
TANGIBLE;болванка;YES;1.0
TANGIBLE;болгарин;YES;0.9167
TANGIBLE;болезненность;NO;1.0
TANGIBLE;болезнь;NO;1.0
NOUN:TANGIBLE;болельщик;LIFE;1.0
TANGIBLE;болельщик;YES;1.0
TANGIBLE;болото;YES;1.0
NOUN:TANGIBLE;болотце;PLACE;1.0
TANGIBLE;болотце;YES;1.0
NOUN:TANGIBLE;болт;THING;1.0
TANGIBLE;болт;YES;1.0
TANGIBLE;болтливость;NO;1.0
TANGIBLE;болтовня;NO;0.9333
NOUN:TANGIBLE;болтун;LIFE;1.0
TANGIBLE;болтун;YES;1.0
TANGIBLE;боль;NO;0.9286
NOUN:TANGIBLE;больница;PLACE;1.0
TANGIBLE;больница;YES;0.875
TANGIBLE;большевизм;NO;1.0
NOUN:TANGIBLE;большевик;LIFE;1.0
TANGIBLE;большевик;YES;1.0
TANGIBLE;болячка;YES;1.0
NOUN:TANGIBLE;бомба;THING;1.0
TANGIBLE;бомба;YES;1.0
TANGIBLE;бомбардировщик;YES;1.0
NOUN:TANGIBLE;бомж;LIFE;1.0
TANGIBLE;бомж;YES;1.0
TANGIBLE;бонус;NO;1.0
NOUN:TANGIBLE;бор;PLACE;0.9231
TANGIBLE;бор;YES;1.0
NOUN:TANGIBLE;бордель;PLACE;1.0
TANGIBLE;бордель;YES;1.0
NOUN:TANGIBLE;бордюр;THING;1.0
TANGIBLE;бордюр;YES;1.0
NOUN:TANGIBLE;борец;LIFE;1.0
TANGIBLE;борец;YES;1.0
NOUN:TANGIBLE;боржоми;SUBSTANCE;0.7
TANGIBLE;боржоми;YES;1.0
TANGIBLE;бормотание;NO;1.0
TANGIBLE;боров;YES;1.0
NOUN:TANGIBLE;борода;OTHER;1.0
TANGIBLE;борода;YES;1.0
NOUN:TANGIBLE;бородавка;OTHER;0.8462
TANGIBLE;бородавка;YES;1.0
NOUN:TANGIBLE;бородач;LIFE;1.0
TANGIBLE;бородач;YES;1.0
TANGIBLE;бородка;YES;1.0
TANGIBLE;борозда;YES;1.0
NOUN:TANGIBLE;бороздка;OTHER;1.0
TANGIBLE;бороздка;YES;1.0
TANGIBLE;борт;YES;1.0
NOUN:TANGIBLE;бортик;THING;1.0
TANGIBLE;бортик;YES;1.0
TANGIBLE;борщ;YES;1.0
TANGIBLE;борьба;NO;1.0
NOUN:TANGIBLE;босоножка;THING;1.0
TANGIBLE;босоножка;YES;1.0
NOUN:TANGIBLE;босс;LIFE;1.0
TANGIBLE;босс;YES;1.0
NOUN:TANGIBLE;ботаник;LIFE;1.0
TANGIBLE;ботаник;YES;1.0
NOUN:TANGIBLE;ботинок;THING;1.0
TANGIBLE;ботинок;YES;1.0
NOUN:TANGIBLE;бочка;THING;1.0
TANGIBLE;бочка;YES;1.0
NOUN:TANGIBLE;бочок;THING;1.0
TANGIBLE;бочок;YES;1.0
NOUN:TANGIBLE;бочонок;THING;1.0
TANGIBLE;бочонок;YES;1.0
TANGIBLE;боязнь;NO;1.0
NOUN:TANGIBLE;боярин;LIFE;1.0
TANGIBLE;боярин;YES;1.0
NOUN:TANGIBLE;бра;THING;1.0
TANGIBLE;бра;YES;1.0
TANGIBLE;брак;NO;1.0
TANGIBLE;бракосочетание;NO;1.0
TANGIBLE;брань;NO;1.0
NOUN:TANGIBLE;браслет;THING;1.0
TANGIBLE;браслет;YES;1.0
NOUN:TANGIBLE;брат;LIFE;1.0
TANGIBLE;брат;YES;1.0
NOUN:TANGIBLE;братва;LIFE;1.0
TANGIBLE;братва;YES;0.7692
NOUN:TANGIBLE;братец;LIFE;1.0
TANGIBLE;братец;YES;1.0
NOUN:TANGIBLE;братик;LIFE;1.0
TANGIBLE;братик;YES;1.0
NOUN:TANGIBLE;братишка;LIFE;1.0
TANGIBLE;братишка;YES;1.0
NOUN:TANGIBLE;браток;LIFE;1.0
TANGIBLE;браток;YES;1.0
TANGIBLE;братство;NO;1.0
NOUN:TANGIBLE;бревно;THING;0.9231
TANGIBLE;бревно;YES;1.0
NOUN:TANGIBLE;брег;PLACE;1.0
TANGIBLE;брег;YES;1.0
TANGIBLE;бред;NO;1.0
TANGIBLE;брезгливость;NO;1.0
TANGIBLE;брезент;YES;0.9091
NOUN:TANGIBLE;брелок;THING;1.0
TANGIBLE;брелок;YES;1.0
TANGIBLE;бремя;NO;1.0
TANGIBLE;бренд;NO;1.0
NOUN:TANGIBLE;бренди;SUBSTANCE;1.0
TANGIBLE;бренди;YES;1.0
TANGIBLE;бренность;NO;1.0
NOUN:TANGIBLE;бретелька;THING;1.0
TANGIBLE;бретелька;YES;1.0
NOUN:TANGIBLE;бригада;LIFE;1.0
TANGIBLE;бригада;YES;1.0
NOUN:TANGIBLE;бригадир;LIFE;1.0
TANGIBLE;бригадир;YES;1.0
TANGIBLE;бриз;YES;0.9091
NOUN:TANGIBLE;бриллиант;THING;0.6757
TANGIBLE;бриллиант;YES;1.0
NOUN:TANGIBLE;британец;LIFE;1.0
TANGIBLE;британец;YES;1.0
NOUN:TANGIBLE;бритва;THING;1.0
TANGIBLE;бритва;YES;1.0
NOUN:TANGIBLE;бричка;THING;1.0
TANGIBLE;бричка;YES;1.0
TANGIBLE;бровка;YES;0.7143
TANGIBLE;бровь;YES;1.0
TANGIBLE;брод;NO;1.0
NOUN:TANGIBLE;бродяга;LIFE;1.0
TANGIBLE;бродяга;YES;1.0
TANGIBLE;брокер;YES;1.0
TANGIBLE;брокколи;YES;1.0
TANGIBLE;броневик;YES;0.6875
NOUN:TANGIBLE;бронежилет;THING;1.0
TANGIBLE;бронежилет;YES;1.0
NOUN:TANGIBLE;бронемашина;THING;1.0
TANGIBLE;бронемашина;YES;1.0
NOUN:TANGIBLE;броненосец;LIFE;0.9333
TANGIBLE;броненосец;YES;1.0
NOUN:TANGIBLE;бронетранспортёр;THING;1.0
TANGIBLE;бронетранспортёр;YES;1.0
TANGIBLE;бронирование;NO;1.0
NOUN:TANGIBLE;броня;THING;1.0
TANGIBLE;броня;YES;1.0
NOUN:TANGIBLE;брошка;THING;1.0
TANGIBLE;брошка;YES;1.0
NOUN:TANGIBLE;брошь;THING;1.0
TANGIBLE;брошь;YES;1.0
NOUN:TANGIBLE;брошюра;THING;1.0
TANGIBLE;брошюра;YES;0.9412
NOUN:TANGIBLE;брошюрка;THING;1.0
TANGIBLE;брошюрка;YES;1.0
NOUN:TANGIBLE;брус;THING;1.0
TANGIBLE;брус;YES;1.0
TANGIBLE;брусника;YES;1.0
NOUN:TANGIBLE;брусок;THING;1.0
TANGIBLE;брусок;YES;1.0
NOUN:TANGIBLE;брусчатка;THING;1.0
TANGIBLE;брусчатка;YES;1.0
NOUN:TANGIBLE;брюнет;LIFE;1.0
TANGIBLE;брюнет;YES;1.0
TANGIBLE;брюхо;YES;1.0
TANGIBLE;брюшко;YES;1.0
NOUN:TANGIBLE;бубен;THING;1.0
TANGIBLE;бубен;YES;1.0
TANGIBLE;бугай;YES;0.9167
TANGIBLE;бугор;YES;1.0
NOUN:TANGIBLE;бугорок;PLACE;0.9688
TANGIBLE;бугорок;YES;1.0
TANGIBLE;буддизм;NO;1.0
TANGIBLE;будка;YES;1.0
TANGIBLE;будуар;YES;1.0
TANGIBLE;будущность;NO;1.0
TANGIBLE;буй;YES;1.0
NOUN:TANGIBLE;буйвол;LIFE;1.0
TANGIBLE;буйвол;YES;1.0
TANGIBLE;буйство;NO;1.0
TANGIBLE;бук;YES;1.0
NOUN:TANGIBLE;бука;OTHER;1.0
TANGIBLE;бука;YES;1.0
NOUN:TANGIBLE;букашка;LIFE;1.0
TANGIBLE;букашка;YES;1.0
TANGIBLE;буква;NO;1.0
NOUN:TANGIBLE;букет;THING;1.0
TANGIBLE;букет;YES;1.0
NOUN:TANGIBLE;букетик;THING;1.0
TANGIBLE;букетик;YES;1.0
NOUN:TANGIBLE;буклет;THING;1.0
TANGIBLE;буклет;YES;1.0
TANGIBLE;буковка;NO;1.0
TANGIBLE;буксир;YES;1.0
NOUN:TANGIBLE;булава;THING;1.0
TANGIBLE;булава;YES;1.0
NOUN:TANGIBLE;булавка;THING;1.0
TANGIBLE;булавка;YES;1.0
NOUN:TANGIBLE;булка;THING;1.0
TANGIBLE;булка;YES;1.0
NOUN:TANGIBLE;булочка;THING;1.0
TANGIBLE;булочка;YES;1.0
NOUN:TANGIBLE;булыжник;THING;1.0
TANGIBLE;булыжник;YES;1.0
NOUN:TANGIBLE;бульвар;PLACE;1.0
TANGIBLE;бульвар;YES;1.0
NOUN:TANGIBLE;бульдог;LIFE;1.0
TANGIBLE;бульдог;YES;1.0
NOUN:TANGIBLE;бульдозер;THING;1.0
TANGIBLE;бульдозер;YES;1.0
NOUN:TANGIBLE;бульон;SUBSTANCE;1.0
TANGIBLE;бульон;YES;1.0
NOUN:TANGIBLE;бумага;THING;0.9744
TANGIBLE;бумага;YES;1.0
NOUN:TANGIBLE;бумажка;THING;1.0
TANGIBLE;бумажка;YES;1.0
NOUN:TANGIBLE;бумажник;THING;1.0
TANGIBLE;бумажник;YES;1.0
TANGIBLE;бунгало;YES;1.0
NOUN:TANGIBLE;бункер;PLACE;1.0
TANGIBLE;бункер;YES;1.0
TANGIBLE;бунт;NO;1.0
NOUN:TANGIBLE;бунтарь;LIFE;1.0
TANGIBLE;бунтарь;YES;1.0
NOUN:TANGIBLE;бунтовщик;LIFE;1.0
TANGIBLE;бунтовщик;YES;1.0
TANGIBLE;буран;YES;1.0
TANGIBLE;бургомистр;YES;1.0
TANGIBLE;бурелом;YES;1.0
TANGIBLE;бурение;NO;0.9091
TANGIBLE;буржуа;YES;1.0
TANGIBLE;буржуазия;NO;0.9286
TANGIBLE;буржуй;YES;1.0
TANGIBLE;бурьян;YES;1.0
NOUN:TANGIBLE;бусина;THING;1.0
TANGIBLE;бусина;YES;1.0
NOUN:TANGIBLE;бутерброд;THING;1.0
TANGIBLE;бутерброд;YES;1.0
NOUN:TANGIBLE;бутик;PLACE;1.0
TANGIBLE;бутик;YES;1.0
NOUN:TANGIBLE;бутон;LIFE;1.0
TANGIBLE;бутон;YES;1.0
NOUN:TANGIBLE;бутылка;THING;1.0
TANGIBLE;бутылка;YES;0.9091
NOUN:TANGIBLE;бутыль;THING;1.0
TANGIBLE;бутыль;YES;1.0
NOUN:TANGIBLE;буфет;PLACE;1.0
TANGIBLE;буфет;YES;1.0
NOUN:TANGIBLE;буханка;THING;1.0
TANGIBLE;буханка;YES;1.0
NOUN:TANGIBLE;бухгалтер;LIFE;1.0
TANGIBLE;бухгалтер;YES;0.9412
NOUN:TANGIBLE;бухта;PLACE;1.0
TANGIBLE;бухта;YES;1.0
NOUN:TANGIBLE;бухточка;PLACE;1.0
TANGIBLE;бухточка;YES;1.0
NOUN:TANGIBLE;бушлат;THING;1.0
TANGIBLE;бушлат;YES;1.0
NOUN:TANGIBLE;быдло;LIFE;1.0
TANGIBLE;быдло;YES;1.0
NOUN:TANGIBLE;бык;LIFE;1.0
TANGIBLE;бык;YES;1.0
TANGIBLE;былина;NO;1.0
TANGIBLE;быль;NO;1.0
TANGIBLE;быстрота;NO;1.0
TANGIBLE;быт;NO;1.0
TANGIBLE;бытность;NO;1.0
NOUN:TANGIBLE;бычок;LIFE;1.0
TANGIBLE;бычок;YES;1.0
TANGIBLE;бюджет;NO;1.0
TANGIBLE;бюрократ;YES;1.0
TANGIBLE;бюрократия;NO;1.0
NOUN:TANGIBLE;бюст;THING;1.0
TANGIBLE;бюст;YES;1.0
NOUN:TANGIBLE;бюстгальтер;THING;1.0
TANGIBLE;бюстгальтер;YES;1.0
NOUN:TANGIBLE;вагон;THING;1.0
TANGIBLE;вагон;YES;1.0
NOUN:TANGIBLE;вагонетка;THING;1.0
TANGIBLE;вагонетка;YES;1.0
NOUN:TANGIBLE;вагончик;THING;1.0
TANGIBLE;вагончик;YES;1.0
TANGIBLE;важность;NO;1.0
NOUN:TANGIBLE;ваза;THING;1.0
TANGIBLE;ваза;YES;1.0
NOUN:TANGIBLE;вазочка;THING;1.0
TANGIBLE;вазочка;YES;1.0
TANGIBLE;вакансия;NO;1.0
TANGIBLE;вакханалия;NO;1.0
NOUN:TANGIBLE;вакцина;SUBSTANCE;1.0
TANGIBLE;вакцина;YES;1.0
TANGIBLE;вакцинация;NO;1.0
TANGIBLE;вал;YES;0.9286
NOUN:TANGIBLE;валенок;THING;1.0
TANGIBLE;валенок;YES;1.0
TANGIBLE;валериана;YES;1.0
NOUN:TANGIBLE;валик;THING;1.0
TANGIBLE;валик;YES;1.0
NOUN:TANGIBLE;валун;THING;1.0
TANGIBLE;валун;YES;1.0
TANGIBLE;вальс;NO;1.0
NOUN:TANGIBLE;валюта;THING;1.0
TANGIBLE;валюта;YES;0.9091
TANGIBLE;вампир;YES;0.8571
TANGIBLE;вампирша;YES;0.9167
NOUN:TANGIBLE;вандал;LIFE;1.0
TANGIBLE;вандал;YES;1.0
NOUN:TANGIBLE;ваниль;SUBSTANCE;1.0
TANGIBLE;ваниль;YES;1.0
NOUN:TANGIBLE;ванночка;THING;1.0
TANGIBLE;ванночка;YES;1.0
NOUN:TANGIBLE;варвар;LIFE;1.0
TANGIBLE;варвар;YES;1.0
TANGIBLE;варвара;YES;0.9167
TANGIBLE;варварство;NO;1.0
TANGIBLE;варево;YES;0.9091
NOUN:TANGIBLE;варежка;THING;1.0
TANGIBLE;варежка;YES;1.0
NOUN:TANGIBLE;варенье;SUBSTANCE;0.96
TANGIBLE;варенье;YES;1.0
TANGIBLE;вариант;NO;1.0
TANGIBLE;вариация;NO;1.0
NOUN:TANGIBLE;варяг;LIFE;1.0
TANGIBLE;варяг;YES;1.0
TANGIBLE;василиск;YES;1.0
NOUN:TANGIBLE;вассал;LIFE;1.0
TANGIBLE;вассал;YES;1.0
NOUN:TANGIBLE;вата;THING;0.92
TANGIBLE;вата;YES;1.0
TANGIBLE;введение;NO;1.0
TANGIBLE;ввод;NO;0.9091
TANGIBLE;ввоз;NO;1.0
TANGIBLE;вдох;NO;0.9167
TANGIBLE;вдохновение;NO;0.95
TANGIBLE;ведение;NO;1.0
TANGIBLE;ведомость;YES;1.0
NOUN:TANGIBLE;ведро;THING;1.0
TANGIBLE;ведро;YES;1.0
NOUN:TANGIBLE;ведун;LIFE;1.0
TANGIBLE;ведун;YES;1.0
NOUN:TANGIBLE;ведьма;LIFE;1.0
TANGIBLE;ведьма;YES;1.0
NOUN:TANGIBLE;ведьмак;LIFE;1.0
TANGIBLE;ведьмак;YES;1.0
NOUN:TANGIBLE;ведёрко;THING;1.0
TANGIBLE;ведёрко;YES;1.0
NOUN:TANGIBLE;веер;THING;1.0
TANGIBLE;веер;YES;1.0
TANGIBLE;вежливость;NO;1.0
NOUN:TANGIBLE;вездеход;THING;1.0
TANGIBLE;вездеход;YES;1.0
TANGIBLE;везение;NO;0.9091
TANGIBLE;вексель;YES;1.0
TANGIBLE;вектор;NO;1.0
TANGIBLE;веление;NO;1.0
NOUN:TANGIBLE;великан;LIFE;1.0
TANGIBLE;великан;YES;1.0
TANGIBLE;великодушие;NO;1.0
TANGIBLE;величие;NO;1.0
TANGIBLE;величина;NO;1.0
NOUN:TANGIBLE;велосипед;THING;1.0
TANGIBLE;велосипед;YES;1.0
TANGIBLE;велосипедист;YES;1.0
NOUN:TANGIBLE;вельможа;LIFE;1.0
TANGIBLE;вельможа;YES;1.0
TANGIBLE;венгр;YES;1.0
TANGIBLE;венец;YES;0.9333
NOUN:TANGIBLE;веник;THING;1.0
TANGIBLE;веник;YES;1.0
NOUN:TANGIBLE;венок;THING;1.0
TANGIBLE;венок;YES;1.0
NOUN:TANGIBLE;вентиль;THING;1.0
TANGIBLE;вентиль;YES;1.0
NOUN:TANGIBLE;вентилятор;THING;1.0
TANGIBLE;вентилятор;YES;1.0
TANGIBLE;венчание;NO;1.0
NOUN:TANGIBLE;венчик;THING;1.0
TANGIBLE;венчик;YES;1.0
TANGIBLE;вепрь;YES;1.0
TANGIBLE;вера;NO;1.0
TANGIBLE;веранда;YES;1.0
NOUN:TANGIBLE;верба;LIFE;0.9091
TANGIBLE;верба;YES;1.0
NOUN:TANGIBLE;верблюд;LIFE;1.0
TANGIBLE;верблюд;YES;1.0
TANGIBLE;вербовка;NO;1.0
TANGIBLE;вердикт;NO;1.0
TANGIBLE;вереница;NO;1.0
TANGIBLE;вереск;YES;1.0
NOUN:TANGIBLE;веретено;THING;1.0
TANGIBLE;веретено;YES;1.0
TANGIBLE;верзила;YES;0.9091
TANGIBLE;верность;NO;1.0
TANGIBLE;верование;NO;1.0
TANGIBLE;вероисповедание;NO;1.0
TANGIBLE;вероломство;NO;1.0
TANGIBLE;вероучение;NO;1.0
TANGIBLE;вероятность;NO;1.0
TANGIBLE;версия;NO;1.0
TANGIBLE;верста;NO;1.0
NOUN:TANGIBLE;верстак;THING;1.0
TANGIBLE;верстак;YES;1.0
TANGIBLE;вертикаль;NO;1.0
NOUN:TANGIBLE;вертолёт;THING;1.0
TANGIBLE;вертолёт;YES;1.0
NOUN:TANGIBLE;вертушка;THING;1.0
TANGIBLE;вертушка;YES;1.0
NOUN:TANGIBLE;верфь;PLACE;1.0
TANGIBLE;верфь;YES;1.0
TANGIBLE;верх;NO;0.9091
TANGIBLE;верховенство;NO;1.0
TANGIBLE;верхушка;YES;1.0
NOUN:TANGIBLE;вершина;PLACE;1.0
TANGIBLE;вершина;YES;1.0
NOUN:TANGIBLE;верёвка;THING;1.0
TANGIBLE;верёвка;YES;1.0
NOUN:TANGIBLE;верёвочка;THING;1.0
TANGIBLE;верёвочка;YES;1.0
TANGIBLE;вес;NO;1.0
TANGIBLE;веселье;NO;1.0
TANGIBLE;весельчак;YES;1.0
TANGIBLE;весло;YES;0.7857
TANGIBLE;весна;NO;0.9767
TANGIBLE;веснушка;NO;1.0
TANGIBLE;вестибюль;YES;1.0
NOUN:TANGIBLE;вестник;LIFE;1.0
TANGIBLE;вестник;YES;0.9231
TANGIBLE;весточка;NO;0.8462
TANGIBLE;весёлость;NO;1.0
TANGIBLE;ветвь;YES;0.9091
TANGIBLE;ветер;NO;0.963
NOUN:TANGIBLE;ветеран;LIFE;1.0
TANGIBLE;ветеран;YES;1.0
NOUN:TANGIBLE;ветеринар;LIFE;1.0
TANGIBLE;ветеринар;YES;1.0
TANGIBLE;ветерок;NO;1.0
NOUN:TANGIBLE;ветка;THING;1.0
TANGIBLE;ветка;YES;1.0
TANGIBLE;вето;NO;1.0
TANGIBLE;веточка;YES;1.0
TANGIBLE;ветошь;YES;0.9167
TANGIBLE;ветр;NO;1.0
NOUN:TANGIBLE;ветровка;THING;1.0
TANGIBLE;ветровка;YES;1.0
TANGIBLE;ветхость;NO;0.7857
TANGIBLE;ветчина;YES;1.0
TANGIBLE;вече;NO;1.0
TANGIBLE;вечер;NO;1.0
TANGIBLE;вечеринка;NO;0.9091
TANGIBLE;вечерок;NO;1.0
TANGIBLE;вечеря;NO;1.0
TANGIBLE;вечность;NO;1.0
NOUN:TANGIBLE;вешалка;THING;1.0
TANGIBLE;вешалка;YES;1.0
TANGIBLE;вещание;NO;0.9091
TANGIBLE;вещество;YES;0.7143
TANGIBLE;вещица;YES;0.9091
NOUN:TANGIBLE;вещичка;THING;1.0
TANGIBLE;вещичка;YES;1.0
NOUN:TANGIBLE;вещмешок;THING;1.0
TANGIBLE;вещмешок;YES;1.0
NOUN:TANGIBLE;вещь;THING;1.0
TANGIBLE;вещь;YES;1.0
TANGIBLE;веяние;NO;1.0
TANGIBLE;взаимность;NO;1.0
TANGIBLE;взаимодействие;NO;1.0
TANGIBLE;взаимозависимость;NO;1.0
TANGIBLE;взаимоотношение;NO;1.0
TANGIBLE;взаимопомощь;NO;1.0
TANGIBLE;взаимопонимание;NO;1.0
TANGIBLE;взаимосвязь;NO;1.0
TANGIBLE;взбучка;NO;1.0
TANGIBLE;взгляд;NO;1.0
TANGIBLE;вздор;NO;1.0
TANGIBLE;вздох;NO;1.0
TANGIBLE;взимание;NO;1.0
TANGIBLE;взлом;NO;1.0
NOUN:TANGIBLE;взломщик;LIFE;1.0
TANGIBLE;взломщик;YES;1.0
TANGIBLE;взлёт;NO;1.0
TANGIBLE;взморье;YES;1.0
TANGIBLE;взор;NO;1.0
NOUN:TANGIBLE;взрыватель;THING;0.6818
TANGIBLE;взрыватель;YES;1.0
TANGIBLE;взрывчатка;YES;1.0
TANGIBLE;взыскание;NO;1.0
TANGIBLE;взятие;NO;1.0
TANGIBLE;взятка;NO;0.8667
TANGIBLE;вибрация;NO;0.9286
NOUN:TANGIBLE;вигвам;THING;1.0
TANGIBLE;вигвам;YES;1.0
TANGIBLE;вид;NO;0.9333
TANGIBLE;видение;NO;1.0
TANGIBLE;виденье;NO;1.0
NOUN:TANGIBLE;видеокамера;THING;1.0
TANGIBLE;видеокамера;YES;1.0
NOUN:TANGIBLE;видеомагнитофон;THING;1.0
TANGIBLE;видеомагнитофон;YES;1.0
TANGIBLE;видимость;NO;1.0
NOUN:TANGIBLE;виза;THING;1.0
TANGIBLE;виза;YES;0.75
TANGIBLE;визг;NO;1.0
NOUN:TANGIBLE;визирь;LIFE;1.0
TANGIBLE;визирь;YES;1.0
TANGIBLE;визит;NO;1.0
NOUN:TANGIBLE;визитка;THING;1.0
TANGIBLE;визитка;YES;1.0
NOUN:TANGIBLE;визитёр;LIFE;1.0
