term;tag;value
любимая работа;PSTV;2.423076923
мечта;PSTV;2.423076923
свежий;PSTV;2.423076923
эврика;PSTV;2.423076923
здоровый;PSTV;2.423076923
от чистого сердца;PSTV;2.421052631
рождество;PSTV;2.416666666
изумительный;PSTV;2.416666666
юный;PSTV;2.416666666
награждение;PSTV;2.416666666
любит;PSTV;2.416666666
прекрасная;PSTV;2.416666666
правила дорожного движения;PSTV;2.416666666
идеальный муж;PSTV;2.416666666
шоколадка;PSTV;2.416666666
лучший друг;PSTV;2.416666666
сынок;PSTV;2.416666666
лауреат;PSTV;2.416666666
генератор идей;PSTV;2.416666666
мультик;PSTV;2.416666666
леди;PSTV;2.416666666
озеленение;PSTV;2.416666666
лучшие;PSTV;2.416666666
волна нежности;PSTV;2.416666666
свершение;PSTV;2.416666666
дневной свет;PSTV;2.416666666
высокая цель;PSTV;2.416666666
высокая культура;PSTV;2.416666666
ликование;PSTV;2.416666666
яблони;PSTV;2.416666666
приятный сон;PSTV;2.416666666
академик;PSTV;2.416666666
любование;PSTV;2.416666666
обнять;PSTV;2.416666666
восхищённый;PSTV;2.416666666
принцесса;PSTV;2.416666666
мастер в своём деле;PSTV;2.416666666
милые;PSTV;2.416666666
божественная любовь;PSTV;2.416666666
сочное;PSTV;2.416666666
дочка;PSTV;2.416666666
член семьи;PSTV;2.416666666
любимица;PSTV;2.416666666
жизненные ценности;PSTV;2.416666666
преодолевать;PSTV;2.416666666
поддерживать;PSTV;2.416666666
котик;PSTV;2.416666666
прочный;PSTV;2.416666666
абсолютный смысл;PSTV;2.416666666
лёгкая;PSTV;2.416666666
драгоценный;PSTV;2.416666666
бесподобный;PSTV;2.416666666
капитальный ремонт;PSTV;2.416666666
нетронутая природа;PSTV;2.416666666
просветление;PSTV;2.416666666
чудесно;PSTV;2.416666666
благой;PSTV;2.416666666
милостивый;PSTV;2.416666666
хороший отец;PSTV;2.416666666
высшее;PSTV;2.416666666
счастливое;PSTV;2.416666666
пейзаж;PSTV;2.416666666
благоговеть;PSTV;2.416666666
культурный обмен;PSTV;2.416666666
независимость;PSTV;2.416666666
положительный;PSTV;2.416666666
талантливость;PSTV;2.416666666
сильнее;PSTV;2.416666666
сердечность;PSTV;2.416666666
великая цель;PSTV;2.416666666
новый год;PSTV;2.416666666
освобождение;PSTV;2.416666666
помощь;PSTV;2.411764705
обеспеченность;PSTV;2.411764705
большое спасибо;PSTV;2.409090909
лучшие люди;PSTV;2.409090909
детство;PSTV;2.409090909
исцеление;PSTV;2.409090909
нежно поцеловал;PSTV;2.409090909
восторженные взгляды;PSTV;2.409090909
эликсир жизни;PSTV;2.409090909
победитель;PSTV;2.407407407
гвоздь программы;PSTV;2.4
прибыльность;PSTV;2.4
притягательность;PSTV;2.4
вундеркинд;PSTV;2.4
обучить;PSTV;2.4
добросердечие;PSTV;2.4
родная земля;PSTV;2.4
радоваться;PSTV;2.4
товарищ;PSTV;2.4
слаженный;PSTV;2.4
украшения;PSTV;2.4
фазенда;PSTV;2.4
урегулировать конфликт;PSTV;2.4
крепкие;PSTV;2.4
полярное сияние;PSTV;2.4
питание;PSTV;2.4
букет;PSTV;2.4
щедрый;PSTV;2.4
лучшая;PSTV;2.4
нобелевский лауреат;PSTV;2.4
плодородная почва;PSTV;2.4
осведомлённость;PSTV;2.4
энергетическая ценность;PSTV;2.4
идеальное государство;PSTV;2.4
несравнимый;PSTV;2.4
высокоодарённый;PSTV;2.4
чудес;PSTV;2.4
огромное небо;PSTV;2.4
прямой путь;PSTV;2.4
свободнорождённый;PSTV;2.4
смелая;PSTV;2.4
браво;PSTV;2.4
уютное место;PSTV;2.4
созидать;PSTV;2.4
пламенный привет;PSTV;2.4
счастливый;PSTV;2.4
господский;PSTV;2.4
держать нос по ветру;PSTV;2.4
музыкальная жизнь;PSTV;2.4
сила духа;PSTV;2.4
сытно;PSTV;2.4
почивать;PSTV;2.4
моральный кодекс;PSTV;2.4
пиршество;PSTV;2.4
воздушный;PSTV;2.4
полноценная личность;PSTV;2.4
финансирование;PSTV;2.4
украшать;PSTV;2.4
чувствовать;PSTV;2.4
тёплый хлеб;PSTV;2.4
высококлассный;PSTV;2.4
свежее дыхание;PSTV;2.4
восхищенный;PSTV;2.4
поспать;PSTV;2.4
большой скачок;PSTV;2.4
сильные впечатления;PSTV;2.4
необыкновенное;PSTV;2.4
фильма;PSTV;2.4
плечом к плечу;PSTV;2.4
любовная;PSTV;2.4
настоящий герой;PSTV;2.4
восьмое чудо света;PSTV;2.4
родительская любовь;PSTV;2.4
милостивая государыня;PSTV;2.4
осваивать;PSTV;2.4
родиться в сорочке;PSTV;2.4
заинтересоваться;PSTV;2.4
умелец;PSTV;2.4
торжествующий;PSTV;2.4
фруктовое;PSTV;2.4
чувство товарищества;PSTV;2.4
полезно;PSTV;2.4
повеселиться;PSTV;2.4
без тени сомнения;PSTV;2.4
мозгов;PSTV;2.4
блистательность;PSTV;2.4
креативность;PSTV;2.4
чудесная страна;PSTV;2.4
большая любовь;PSTV;2.4
жизненность;PSTV;2.4
величественный;PSTV;2.4
высоко оценить;PSTV;2.4
звучное название;PSTV;2.4
Дед Мороз;PSTV;2.4
благотворительная деятельность;PSTV;2.4
красотка;PSTV;2.4
ласка;PSTV;2.4
полезная;PSTV;2.4
морская прогулка;PSTV;2.4
восторгаться;PSTV;2.4
моральное удовлетворение;PSTV;2.4
талант;PSTV;2.4
чтение;PSTV;2.4
друзей;PSTV;2.4
человеческая сексуальность;PSTV;2.4
сестрица;PSTV;2.4
прекрасная любовь;PSTV;2.4
радостная весть;PSTV;2.4
подарок;PSTV;2.4
шарлотка;PSTV;2.4
свежеиспечённый;PSTV;2.4
красивая женщина;PSTV;2.4
кроватка;PSTV;2.4
путешествие;PSTV;2.4
мастер на все руки;PSTV;2.4
изучить;PSTV;2.4
песнь;PSTV;2.4
необычайное;PSTV;2.4
зимний сад;PSTV;2.4
неотразимость;PSTV;2.4
справедливая цена;PSTV;2.4
божество;PSTV;2.4
идеальность;PSTV;2.4
праздничная;PSTV;2.4
богоданный;PSTV;2.4
яства;PSTV;2.4
невероятный мир;PSTV;2.4
компетентность;PSTV;2.4
возрадоваться;PSTV;2.4
новогодний;PSTV;2.4
от всего сердца;PSTV;2.391304347
сюрприз;PSTV;2.391304347
полоса везения;PSTV;2.391304347
Пушкин;PSTV;2.391304347
находчивый;PSTV;2.384615384
близкая;PSTV;2.384615384
дельфин;PSTV;2.384615384
собака;PSTV;2.384615384
балдёж;PSTV;2.384615384
пречистый;PSTV;2.384615384
признательность;PSTV;2.384615384
целительный;PSTV;2.384615384
блины;PSTV;2.384615384
красный диплом;PSTV;2.384615384
лавры;PSTV;2.384615384
сказочное;PSTV;2.384615384
довольная улыбка;PSTV;2.384615384
смешная;PSTV;2.384615384
справедливый мир;PSTV;2.384615384
прославление;PSTV;2.384615384
отличница;PSTV;2.384615384
дружба;PSTV;2.384615384
съесть;PSTV;2.384615384
пирожки;PSTV;2.384615384
черника;PSTV;2.384615384
смекалка;PSTV;2.384615384
вживую;PSTV;2.384615384
книг;PSTV;2.384615384
ликовать;PSTV;2.384615384
просвет;PSTV;2.384615384
праздновать;PSTV;2.384615384
открыть новое;PSTV;2.384615384
шикарно;PSTV;2.384615384
солнечный луч;PSTV;2.384615384
респект;PSTV;2.384615384
удаваться;PSTV;2.384615384
чистая кожа;PSTV;2.384615384
радушный;PSTV;2.384615384
победа;PSTV;2.384615384
питьевая вода;PSTV;2.384615384
благоговение;PSTV;2.384615384
воодушевлённый;PSTV;2.384615384
лететь;PSTV;2.384615384
идеальная пара;PSTV;2.384615384
триумфальная арка;PSTV;2.384615384
вечная память;PSTV;2.38095238
волшебник;PSTV;2.38095238
хорошая школа;PSTV;2.38095238
мечтать;PSTV;2.379310344
вознаграждение;PSTV;2.379310344
оптимистический;PSTV;2.375
правильное лечение;PSTV;2.375
защитить;PSTV;2.375
не отступать и не сдаваться;PSTV;2.375
знания;PSTV;2.375
поощрять;PSTV;2.375
движуха;PSTV;2.375
красота природы;PSTV;2.375
с распростертыми объятиями;PSTV;2.375
доброжелательный;PSTV;2.375
доблестный;PSTV;2.37037037
как по маслу;PSTV;2.37037037
доброжелатель;PSTV;2.368421052
ловить удачу за хвост;PSTV;2.368421052
вдохновенный;PSTV;2.368421052
возможности;PSTV;2.368421052
питания;PSTV;2.363636363
единодушие;PSTV;2.363636363
кругозор;PSTV;2.363636363
вкус жизни;PSTV;2.363636363
лапочка;PSTV;2.363636363
школьный бал;PSTV;2.363636363
эрудированный;PSTV;2.363636363
повышение;PSTV;2.363636363
безбоязненный;PSTV;2.363636363
лучезарный;PSTV;2.363636363
с сердцем;PSTV;2.363636363
опытность;PSTV;2.363636363
есть;PSTV;2.363636363
единство природы;PSTV;2.363636363
космическая медицина;PSTV;2.363636363
учёная степень;PSTV;2.363636363
дружеские контакты;PSTV;2.363636363
научная революция;PSTV;2.363636363
общения;PSTV;2.363636363
спорт;PSTV;2.363636363
ответственный;PSTV;2.363636363
достояние;PSTV;2.363636363
благодать;PSTV;2.363636363
ласкательно;PSTV;2.363636363
выигрышный;PSTV;2.363636363
отец с матерью;PSTV;2.363636363
поблагодарить;PSTV;2.363636363
благословенный;PSTV;2.363636363
жизнеспособный;PSTV;2.363636363
заработная плата;PSTV;2.363636363
эффективные;PSTV;2.363636363
дети;PSTV;2.363636363
дифирамбы;PSTV;2.363636363
родина;PSTV;2.363636363
сочный;PSTV;2.363636363
общественная безопасность;PSTV;2.363636363
положительные моменты;PSTV;2.363636363
семья;PSTV;2.363636363
Отчизна;PSTV;2.363636363
эрудит;PSTV;2.363636363
дорогой;PSTV;2.363636363
тёплое местечко;PSTV;2.363636363
настоящая дружба;PSTV;2.363636363
многоуважаемый;PSTV;2.363636363
Хит;PSTV;2.363636363
кормить;PSTV;2.363636363
актуальное искусство;PSTV;2.363636363
брачная ночь;PSTV;2.363636363
доставить радость;PSTV;2.363636363
прославить;PSTV;2.363636363
способный;PSTV;2.363636363
свято;PSTV;2.363636363
пушистик;PSTV;2.363636363
весенняя;PSTV;2.363636363
воодушевляющий;PSTV;2.363636363
зоопарк;PSTV;2.363636363
везунчик;PSTV;2.363636363
бриллиант;PSTV;2.363636363
заливавшийся смехом;PSTV;2.363636363
душа;PSTV;2.363636363
блестяще;PSTV;2.363636363
летом;PSTV;2.363636363
возвышение;PSTV;2.363636363
огонь;PSTV;2.363636363
оладьи;PSTV;2.363636363
книжечка;PSTV;2.363636363
удобство;PSTV;2.363636363
поговорить по душам;PSTV;2.363636363
танцевальный;PSTV;2.363636363
расправить крылья;PSTV;2.363636363
непоколебимая решимость;PSTV;2.363636363
сиська;PSTV;2.363636363
звёздное нёбо;PSTV;2.363636363
приятная женщина;PSTV;2.363636363
впервые;PSTV;2.363636363
воздух чист и прозрачен;PSTV;2.363636363
светлый день;PSTV;2.363636363
быть в восторге;PSTV;2.363636363
сверхчеловек;PSTV;2.363636363
